Interval=	0.001 s
0.134	0
0.135	0
0.136	0
0.137	0
0.138	-0.0015625
0.139	0
0.14	0
0.141	0.0015625
0.142	0.0015625
0.143	0.0015625
0.144	0.0015625
0.145	0
0.146	0
0.147	0
0.148	0
0.149	0
0.15	0
0.151	0
0.152	-0.0015625
0.153	0
0.154	0
0.155	0
0.156	0
0.157	0.0015625
0.158	0
0.159	0
0.16	0
0.161	0
0.162	0
0.163	0
0.164	0
0.165	-0.0015625
0.166	0
0.167	0
0.168	0
0.169	0.0015625
0.17	0.0015625
0.171	0
0.172	0
0.173	0
0.174	0
0.175	0
0.176	0
0.177	0
0.178	0
0.179	0
0.18	0
0.181	0
0.182	0
0.183	0.0015625
0.184	0
0.185	0
0.186	0
0.187	0
0.188	0
0.189	0
0.19	-0.0015625
0.191	-0.0015625
0.192	-0.0015625
0.193	0
0.194	0
0.195	0
0.196	0.0015625
0.197	0.0015625
0.198	0
0.199	-0.0015625
0.2	0
0.201	0
0.202	0
0.203	0
0.204	0
0.205	-0.0015625
0.206	0
0.207	0.0015625
0.208	0.0015625
0.209	0.0015625
0.21	0.003125
0.211	0.0015625
0.212	0
0.213	0
0.214	0
0.215	0
0.216	0
0.217	0
0.218	-0.0015625
0.219	0
0.22	0
0.221	0
0.222	0
0.223	0.0015625
0.224	0
0.225	0
0.226	0
0.227	0
0.228	0
0.229	0
0.23	0
0.231	-0.0015625
0.232	-0.0015625
0.233	0
0.234	0
0.235	0
0.236	0
0.237	0.0015625
0.238	0
0.239	0
0.24	0
0.241	0
0.242	0
0.243	0
0.244	0
0.245	-0.0015625
0.246	0
0.247	0.0015625
0.248	0.0015625
0.249	0.0015625
0.25	0.0015625
0.251	0
0.252	0
0.253	0
0.254	0
0.255	0
0.256	0
0.257	-0.0015625
0.258	-0.0015625
0.259	-0.0015625
0.26	0
0.261	0
0.262	0
0.263	0.0015625
0.264	0
0.265	0
0.266	-0.0015625
0.267	-0.0015625
0.268	0
0.269	0
0.27	0
0.271	-0.0015625
0.272	-0.0015625
0.273	0
0.274	0
0.275	0
0.276	0
0.277	0
0.278	0
0.279	-0.0015625
0.28	-0.0015625
0.281	0
0.282	0
0.283	-0.0015625
0.284	-0.0015625
0.285	-0.0015625
0.286	-0.0015625
0.287	0
0.288	0
0.289	0
0.29	0.0015625
0.291	0.0015625
0.292	0
0.293	0
0.294	0
0.295	0
0.296	0
0.297	0
0.298	-0.0015625
0.299	0
0.3	0
0.301	0
0.302	0
0.303	0.0015625
0.304	0.0015625
0.305	0
0.306	0
0.307	-0.0015625
0.308	0
0.309	0
0.31	0
0.311	-0.0015625
0.312	-0.0015625
0.313	0
0.314	0
0.315	0
0.316	0
0.317	0
0.318	0
0.319	-0.0015625
0.32	-0.0015625
0.321	-0.0015625
0.322	-0.0015625
0.323	-0.0015625
0.324	-0.0015625
0.325	-0.0015625
0.326	-0.0015625
0.327	0
0.328	0
0.329	0.0015625
0.33	0.0015625
0.331	0
0.332	0
0.333	0
0.334	0
0.335	0
0.336	0
0.337	0
0.338	-0.0015625
0.339	-0.0015625
0.34	0
0.341	0
0.342	0
0.343	0
0.344	0
0.345	0
0.346	0
0.347	0
0.348	0
0.349	0
0.35	0
0.351	-0.0015625
0.352	-0.0015625
0.353	0
0.354	0
0.355	0
0.356	0.0015625
0.357	0.0015625
0.358	0
0.359	0
0.36	0
0.361	0
0.362	0
0.363	0
0.364	0
0.365	-0.0015625
0.366	0
0.367	0
0.368	0
0.369	0
0.37	0.0015625
0.371	0
0.372	0
0.373	0
0.374	0
0.375	0
0.376	0
0.377	0
0.378	-0.0015625
0.379	0
0.38	0
0.381	0.0015625
0.382	0.0015625
0.383	0.0015625
0.384	0.0015625
0.385	0
0.386	0
0.387	0
0.388	0
0.389	0
0.39	0
0.391	0
0.392	0
0.393	0
0.394	0.0015625
0.395	0.0015625
0.396	0.0015625
0.397	0.0015625
0.398	0.0015625
0.399	0
0.4	0
0.401	0
0.402	0
0.403	0
0.404	-0.0015625
0.405	-0.0015625
0.406	0
0.407	0
0.408	0
0.409	0
0.41	0.0015625
0.411	0
0.412	0
0.413	-0.0015625
0.414	0
0.415	0
0.416	0
0.417	0
0.418	0
0.419	0
0.42	0.0015625
0.421	0.0015625
0.422	0.0015625
0.423	0.0015625
0.424	0.0015625
0.425	0
0.426	0
0.427	0
0.428	0
0.429	0
0.43	0
0.431	-0.0015625
0.432	0
0.433	0
0.434	0
0.435	0
0.436	0
0.437	0.0015625
0.438	0
0.439	0
0.44	0
0.441	0
0.442	0
0.443	0
0.444	-0.0015625
0.445	-0.0015625
0.446	0
0.447	0
0.448	0
0.449	0.0015625
0.45	0.0015625
0.451	0
0.452	0
0.453	0
0.454	0
0.455	0
0.456	0
0.457	0
0.458	-0.0015625
0.459	0
0.46	0
0.461	0
0.462	0
0.463	0
0.464	0
0.465	0
0.466	-0.0015625
0.467	-0.0015625
0.468	-0.0015625
0.469	-0.0015625
0.47	-0.0015625
0.471	-0.0015625
0.472	0
0.473	0
0.474	0
0.475	0
0.476	0.0015625
0.477	0.0015625
0.478	0
0.479	0
0.48	0
0.481	0
0.482	0
0.483	0
0.484	-0.0015625
0.485	-0.0015625
0.486	-0.0015625
0.487	0
0.488	0
0.489	0
0.49	0
0.491	0
0.492	0
0.493	-0.0015625
0.494	-0.0015625
0.495	-0.0015625
0.496	-0.0015625
0.497	-0.003125
0.498	-0.003125
0.499	-0.0015625
0.5	0
0.501	0
0.502	0
0.503	0
0.504	0
0.505	-0.0015625
0.506	-0.0015625
0.507	-0.0015625
0.508	0
0.509	0
0.51	0
0.511	-0.0015625
0.512	-0.0015625
0.513	0
0.514	0
0.515	0
0.516	0.0015625
0.517	0
0.518	0
0.519	0
0.52	-0.0015625
0.521	0
0.522	0
0.523	0
0.524	0
0.525	-0.0015625
0.526	-0.0015625
0.527	-0.0015625
0.528	0
0.529	0
0.53	0
0.531	0
0.532	0
0.533	-0.0015625
0.534	-0.0015625
0.535	-0.0015625
0.536	-0.0015625
0.537	-0.0015625
0.538	-0.0015625
0.539	-0.0015625
0.54	0
0.541	0
0.542	0
0.543	0.0015625
0.544	0
0.545	0
0.546	0
0.547	0
0.548	0
0.549	0
0.55	0
0.551	-0.0015625
0.552	-0.0015625
0.553	0
0.554	0
0.555	0
0.556	0.0015625
0.557	0.0015625
0.558	0
0.559	0
0.56	0
0.561	0
0.562	0
0.563	-0.0015625
0.564	-0.0015625
0.565	-0.0015625
0.566	-0.0015625
0.567	0
0.568	0
0.569	0
0.57	0
0.571	0
0.572	-0.0015625
0.573	-0.0015625
0.574	-0.0015625
0.575	-0.0015625
0.576	-0.0015625
0.577	-0.0015625
0.578	-0.0015625
0.579	-0.0015625
0.58	0
0.581	0
0.582	0
0.583	0.0015625
0.584	0
0.585	0
0.586	-0.0015625
0.587	-0.0015625
0.588	-0.0015625
0.589	-0.0015625
0.59	-0.0015625
0.591	-0.0015625
0.592	-0.0015625
0.593	0
0.594	0
0.595	0
0.596	0.0015625
0.597	0.0015625
0.598	0
0.599	0
0.6	-0.0015625
0.601	-0.0015625
0.602	-0.0015625
0.603	-0.0015625
0.604	-0.0015625
0.605	-0.0015625
0.606	0
0.607	0
0.608	0
0.609	0.0015625
0.61	0.0015625
0.611	0
0.612	0
0.613	0
0.614	0
0.615	0
0.616	0
0.617	-0.0015625
0.618	-0.0015625
0.619	0
0.62	0
0.621	0
0.622	0
0.623	0.0015625
0.624	0
0.625	0
0.626	0
0.627	0
0.628	0
0.629	0
0.63	0
0.631	-0.0015625
0.632	0
0.633	0
0.634	0
0.635	0
0.636	0
0.637	0
0.638	0
0.639	-0.0015625
0.64	-0.0015625
0.641	0
0.642	0
0.643	0
0.644	0
0.645	0
0.646	0
0.647	0.0015625
0.648	0.0015625
0.649	0.0015625
0.65	0.0015625
0.651	0
0.652	0
0.653	0
0.654	0
0.655	0
0.656	0
0.657	0
0.658	-0.0015625
0.659	0
0.66	0
0.661	0
0.662	0.0015625
0.663	0.0015625
0.664	0
0.665	0
0.666	0
0.667	0
0.668	0
0.669	0
0.67	0
0.671	-0.0015625
0.672	0
0.673	0
0.674	0
0.675	0
0.676	0.0015625
0.677	0.0015625
0.678	0
0.679	0
0.68	0
0.681	0
0.682	0
0.683	0
0.684	0
0.685	-0.0015625
0.686	0
0.687	0
0.688	0
0.689	0
0.69	0.0015625
0.691	0
0.692	0
0.693	-0.0015625
0.694	-0.0015625
0.695	0
0.696	0
0.697	-0.0015625
0.698	-0.0015625
0.699	0
0.7	0
0.701	0
0.702	0
0.703	0.0015625
0.704	0
0.705	0
0.706	0
0.707	0
0.708	0
0.709	0
0.71	0
0.711	-0.0015625
0.712	0
0.713	0
0.714	0
0.715	0.0015625
0.716	0.0015625
0.717	0.0015625
0.718	0
0.719	0
0.72	0
0.721	0
0.722	0
0.723	0
0.724	0
0.725	0
0.726	0
0.727	0.0015625
0.728	0.003125
0.729	0.003125
0.73	0.0015625
0.731	0.0015625
0.732	0
0.733	0
0.734	0
0.735	0
0.736	-0.0015625
0.737	-0.0015625
0.738	-0.0015625
0.739	-0.0015625
0.74	0
0.741	0.0015625
0.742	0.0015625
0.743	0.0015625
0.744	0
0.745	0
0.746	0
0.747	0
0.748	0
0.749	0
0.75	0
0.751	-0.0015625
0.752	0
0.753	0
0.754	0.0015625
0.755	0.003125
0.756	0.003125
0.757	0.0015625
0.758	0.0015625
0.759	0
0.76	0
0.761	0
0.762	0
0.763	0
0.764	-0.0015625
0.765	-0.0015625
0.766	-0.0015625
0.767	0
0.768	0.0015625
0.769	0.0015625
0.77	0.0015625
0.771	0
0.772	0
0.773	0
0.774	0
0.775	0
0.776	0
0.777	-0.0015625
0.778	-0.0015625
0.779	0
0.78	0
0.781	0.0015625
0.782	0.0015625
0.783	0.003125
0.784	0.0015625
0.785	0.0015625
0.786	0
0.787	0
0.788	0
0.789	0
0.79	0
0.791	0
0.792	0
0.793	0
0.794	0.0015625
0.795	0.003125
0.796	0.0015625
0.797	0.0015625
0.798	0
0.799	0
0.8	0
0.801	0
0.802	0
0.803	-0.0015625
0.804	-0.0015625
0.805	-0.0015625
0.806	0
0.807	0
0.808	0.0015625
0.809	0.0015625
0.81	0.0015625
0.811	0
0.812	0
0.813	0
0.814	0
0.815	0
0.816	0
0.817	0
0.818	-0.0015625
0.819	0
0.82	0.0015625
0.821	0.0015625
0.822	0.003125
0.823	0.0015625
0.824	0.0015625
0.825	0
0.826	0
0.827	0
0.828	0
0.829	0
0.83	0
0.831	-0.0015625
0.832	0
0.833	0
0.834	0.0015625
0.835	0.0015625
0.836	0.0015625
0.837	0.0015625
0.838	0
0.839	0
0.84	0
0.841	0
0.842	0
0.843	0
0.844	-0.0015625
0.845	-0.0015625
0.846	0
0.847	0
0.848	0.0015625
0.849	0.0015625
0.85	0.0015625
0.851	0
0.852	0
0.853	-0.0015625
0.854	-0.0015625
0.855	-0.0015625
0.856	-0.0015625
0.857	-0.0015625
0.858	-0.003125
0.859	-0.0015625
0.86	0
0.861	0.0015625
0.862	0.0015625
0.863	0
0.864	0
0.865	0
0.866	-0.0015625
0.867	-0.0015625
0.868	-0.0015625
0.869	-0.0015625
0.87	-0.0015625
0.871	-0.0015625
0.872	-0.0015625
0.873	0
0.874	0.0015625
0.875	0.003125
0.876	0.0015625
0.877	0.0015625
0.878	0
0.879	0
0.88	0
0.881	0
0.882	0
0.883	0
0.884	-0.0015625
0.885	-0.0015625
0.886	0
0.887	0
0.888	0.0015625
0.889	0.0015625
0.89	0.0015625
0.891	0
0.892	0
0.893	-0.0015625
0.894	-0.0015625
0.895	-0.0015625
0.896	0
0.897	-0.0015625
0.898	-0.0015625
0.899	0
0.9	0
0.901	0.0015625
0.902	0.003125
0.903	0.0015625
0.904	0.0015625
0.905	0
0.906	0
0.907	0
0.908	0
0.909	0
0.91	0
0.911	-0.0015625
0.912	-0.0015625
0.913	0
0.914	0.0015625
0.915	0.003125
0.916	0.0015625
0.917	0.0015625
0.918	0
0.919	0
0.92	0
0.921	0
0.922	0
0.923	-0.0015625
0.924	-0.0015625
0.925	-0.0015625
0.926	-0.0015625
0.927	0
0.928	0.0015625
0.929	0.0015625
0.93	0
0.931	0
0.932	0
0.933	0
0.934	0
0.935	0
0.936	0
0.937	0
0.938	-0.0015625
0.939	0
0.94	0.0015625
0.941	0.003125
0.942	0.003125
0.943	0.0015625
0.944	0.0015625
0.945	0
0.946	0
0.947	0
0.948	0
0.949	0
0.95	0
0.951	-0.0015625
0.952	-0.0015625
0.953	0
0.954	0
0.955	0.0015625
0.956	0.0015625
0.957	0
0.958	0
0.959	0
0.96	0
0.961	0
0.962	0
0.963	0
0.964	0
0.965	0
0.966	0
0.967	0.0015625
0.968	0.003125
0.969	0.003125
0.97	0.0015625
0.971	0.0015625
0.972	0
0.973	0
0.974	0
0.975	0
0.976	0
0.977	0
0.978	0
0.979	0
0.98	0.0015625
0.981	0.0015625
0.982	0.0015625
0.983	0.0015625
0.984	0
0.985	0
0.986	0
0.987	0
0.988	0
0.989	0
0.99	0
0.991	-0.0015625
0.992	0
0.993	0
0.994	0.0015625
0.995	0.0015625
0.996	0.0015625
0.997	0.0015625
0.998	0
0.999	0
1	0
1.001	0
1.002	0
1.003	0
1.004	0
1.005	0
1.006	0
1.007	0.0015625
1.008	0.0015625
1.009	0.0015625
1.01	0
1.011	0
1.012	0
1.013	-0.0015625
1.014	-0.0015625
1.015	0
1.016	-0.0015625
1.017	-0.0015625
1.018	-0.0015625
1.019	0
1.02	0
1.021	0.0015625
1.022	0.0015625
1.023	0.0015625
1.024	0
1.025	0
1.026	0
1.027	0
1.028	0
1.029	0
1.03	-0.0015625
1.031	-0.0015625
1.032	-0.0015625
1.033	0
1.034	0.0015625
1.035	0.0015625
1.036	0
1.037	0
1.038	0
1.039	-0.0015625
1.04	-0.0015625
1.041	-0.0015625
1.042	-0.0015625
1.043	-0.0015625
1.044	-0.0015625
1.045	-0.0015625
1.046	-0.0015625
1.047	0
1.048	0.0015625
1.049	0.0015625
1.05	0.0015625
1.051	0.0015625
1.052	0
1.053	0
1.054	0
1.055	0
1.056	0
1.057	-0.0015625
1.058	-0.0015625
1.059	-0.0015625
1.06	0
1.061	0.0015625
1.062	0.0015625
1.063	0.0015625
1.064	0
1.065	0
1.066	0
1.067	0
1.068	0
1.069	0
1.07	0
1.071	-0.0015625
1.072	-0.0015625
1.073	0
1.074	0.0015625
1.075	0.0015625
1.076	0.0015625
1.077	0
1.078	0
1.079	0
1.08	0
1.081	0
1.082	0
1.083	0
1.084	0
1.085	-0.0015625
1.086	0
1.087	0.0015625
1.088	0.003125
1.089	0.0015625
1.09	0.0015625
1.091	0.0015625
1.092	0
1.093	0
1.094	0
1.095	0
1.096	0
1.097	0
1.098	-0.0015625
1.099	-0.0015625
Interval=	0.001 s
ExcelDateTime=	4.5384591917613303e+004	4/2/2024 14:12:21.68179
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1
Range=	10.000 V
UnitName=	L/min
TopValue=	50.00
BottomValue=	-50.00
0	-0.0046875
0.001	-0.146875
0.002	-0.46875
0.003	-0.60625
0.004	-0.45
0.005	-0.14375
0.006	0.1640625
0.007	0.39375
0.008	0.51875
0.009	0.4734375
0.01	0.1546875
0.011	-0.35
0.012	-0.690625
0.013	-0.6109375
0.014	-0.25625
0.015	0.0703125
0.016	0.303125
0.017	0.5109375
0.018	0.5734375
0.019	0.23125
0.02	-0.4859375
0.021	-1.110938
0.022	-1.220313
0.023	-0.840625
0.024	-0.2984375
0.025	0.1265625
0.026	0.3125
0.027	0.2359375
0.028	-0.0421875
0.029	-0.375
0.03	-0.584375
0.031	-0.56875
0.032	-0.35
0.033	-0.0359375
0.034	0.284375
0.035	0.6015625
0.036	0.86875
0.037	0.875
0.038	0.4484375
0.039	-0.225
0.04	-0.6625
0.041	-0.4828125
0.042	0.240625
0.043	1.051563
0.044	1.510938
0.045	1.4625
0.046	0.9328125
0.047	0.08125
0.048	-0.7484375
0.049	-1.19375
0.05	-1.154688
0.051	-0.8015625
0.052	-0.321875
0.053	0.196875
0.054	0.5953125
0.055	0.596875
0.056	0.10625
0.057	-0.55
0.058	-0.9046875
0.059	-0.79375
0.06	-0.4359375
0.061	-0.13125
0.062	0.009375
0.063	0.04375
0.064	0.009375
0.065	-0.1
0.066	-0.1921875
0.067	-0.1578125
0.068	-0.0078125
0.069	0.2109375
0.07	0.5109375
0.071	0.878125
0.072	1.18125
0.073	1.196875
0.074	0.7984375
0.075	0.1484375
0.076	-0.384375
0.077	-0.5203125
0.078	-0.2671875
0.079	0.159375
0.08	0.553125
0.081	0.753125
0.082	0.5859375
0.083	0.0546875
0.084	-0.490625
0.085	-0.6
0.086	-0.175
0.087	0.4359375
0.088	0.8171875
0.089	0.89375
0.09	0.8296875
0.091	0.58125
0.092	-0.0796875
0.093	-1
0.094	-1.585938
0.095	-1.465625
0.096	-0.8609375
0.097	-0.25625
0.098	0.075
0.099	0.21875
0.1	0.35
0.101	0.4359375
0.102	0.3359375
0.103	0.0671875
0.104	-0.1796875
0.105	-0.2015625
0.106	0.0421875
0.107	0.384375
0.108	0.6078125
0.109	0.6046875
0.11	0.3390625
0.111	-0.1203125
0.112	-0.55
0.113	-0.7109375
0.114	-0.5421875
0.115	-0.1671875
0.116	0.240625
0.117	0.5328125
0.118	0.55
0.119	0.2
0.12	-0.3375
0.121	-0.6734375
0.122	-0.584375
0.123	-0.2
0.124	0.175
0.125	0.375
0.126	0.4765625
0.127	0.5328125
0.128	0.4171875
0.129	0.0984375
0.13	-0.209375
0.131	-0.3265625
0.132	-0.2921875
0.133	-0.2421875
0.134	-0.2625
0.135	-0.328125
0.136	-0.3453125
0.137	-0.3015625
0.138	-0.34375
0.139	-0.6140625
0.14	-1.014063
0.141	-1.1625
0.142	-0.7703125
0.143	-0.046875
0.144	0.5375
0.145	0.7453125
0.146	0.5953125
0.147	0.190625
0.148	-0.28125
0.149	-0.5953125
0.15	-0.6078125
0.151	-0.3015625
0.152	0.2171875
0.153	0.8125
0.154	1.295313
0.155	1.357813
0.156	0.834375
0.157	0.0296875
0.158	-0.5015625
0.159	-0.503125
0.16	-0.175
0.161	0.1765625
0.162	0.4265625
0.163	0.55625
0.164	0.5046875
0.165	0.2296875
0.166	-0.1765625
0.167	-0.4953125
0.168	-0.55
0.169	-0.365625
0.17	-0.125
0.171	0.0484375
0.172	0.1546875
0.173	0.153125
0.174	-0.071875
0.175	-0.45625
0.176	-0.6796875
0.177	-0.490625
0.178	0.0015625
0.179	0.46875
0.18	0.7140625
0.181	0.728125
0.182	0.54375
0.183	0.190625
0.184	-0.215625
0.185	-0.509375
0.186	-0.553125
0.187	-0.3515625
0.188	-0.06875
0.189	0.1828125
0.19	0.478125
0.191	0.790625
0.192	0.9203125
0.193	0.7640625
0.194	0.43125
0.195	0.1125
0.196	-0.0640625
0.197	-0.06875
0.198	0.1171875
0.199	0.459375
0.2	0.7015625
0.201	0.54375
0.202	0.05625
0.203	-0.296875
0.204	-0.184375
0.205	0.2234375
0.206	0.5046875
0.207	0.5
0.208	0.3609375
0.209	0.2265625
0.21	0.08125
0.211	-0.14375
0.212	-0.4125
0.213	-0.5734375
0.214	-0.4625
0.215	-0.0640625
0.216	0.440625
0.217	0.809375
0.218	0.8796875
0.219	0.59375
0.22	0.003125
0.221	-0.7296875
0.222	-1.290625
0.223	-1.315625
0.224	-0.778125
0.225	-0.0453125
0.226	0.521875
0.227	0.7578125
0.228	0.55
0.229	-0.0421875
0.23	-0.621875
0.231	-0.7828125
0.232	-0.5125
0.233	-0.0796875
0.234	0.290625
0.235	0.5453125
0.236	0.65625
0.237	0.4875
0.238	0.0375
0.239	-0.3515625
0.24	-0.3625
0.241	-0.065625
0.242	0.26875
0.243	0.51875
0.244	0.715625
0.245	0.815625
0.246	0.665625
0.247	0.2359375
0.248	-0.321875
0.249	-0.8046875
0.25	-1.025
0.251	-0.828125
0.252	-0.2953125
0.253	0.275
0.254	0.6390625
0.255	0.6953125
0.256	0.421875
0.257	-0.04375
0.258	-0.4171875
0.259	-0.4703125
0.26	-0.1796875
0.261	0.3390625
0.262	0.9609375
0.263	1.465625
0.264	1.495313
0.265	0.9015625
0.266	0.0375
0.267	-0.565625
0.268	-0.721875
0.269	-0.5828125
0.27	-0.2765625
0.271	0.165625
0.272	0.596875
0.273	0.7015625
0.274	0.2921875
0.275	-0.3921875
0.276	-0.8671875
0.277	-0.8734375
0.278	-0.55
0.279	-0.1984375
0.28	-0.028125
0.281	-0.0171875
0.282	-0.0328125
0.283	-0.0625
0.284	-0.1953125
0.285	-0.409375
0.286	-0.4734375
0.287	-0.140625
0.288	0.5046875
0.289	1.053125
0.29	1.23125
0.291	1.101563
0.292	0.7890625
0.293	0.328125
0.294	-0.2046875
0.295	-0.5921875
0.296	-0.634375
0.297	-0.3484375
0.298	0.06875
0.299	0.428125
0.3	0.5953125
0.301	0.453125
0.302	0.040625
0.303	-0.3703125
0.304	-0.546875
0.305	-0.53125
0.306	-0.46875
0.307	-0.3140625
0.308	0.0796875
0.309	0.56875
0.31	0.721875
0.311	0.3515625
0.312	-0.1625
0.313	-0.3265625
0.314	-0.1140625
0.315	0.153125
0.316	0.1796875
0.317	-0.1515625
0.318	-0.7140625
0.319	-1.179688
0.32	-1.320313
0.321	-1.198438
0.322	-0.9609375
0.323	-0.61875
0.324	-0.15
0.325	0.321875
0.326	0.64375
0.327	0.7671875
0.328	0.675
0.329	0.3828125
0.33	0.025
0.331	-0.215625
0.332	-0.2359375
0.333	-0.0578125
0.334	0.24375
0.335	0.6171875
0.336	0.9265625
0.337	0.7828125
0.338	-0.10625
0.339	-1.3125
0.34	-1.946875
0.341	-1.660938
0.342	-0.9640625
0.343	-0.4859375
0.344	-0.296875
0.345	-0.128125
0.346	0.03125
0.347	-0.0046875
0.348	-0.06875
0.349	0.2375
0.35	0.8859375
0.351	1.378125
0.352	1.367188
0.353	0.984375
0.354	0.584375
0.355	0.4125
0.356	0.4828125
0.357	0.61875
0.358	0.56875
0.359	0.3171875
0.36	0.1265625
0.361	0.16875
0.362	0.3265625
0.363	0.4265625
0.364	0.3859375
0.365	0.165625
0.366	-0.1375
0.367	-0.2953125
0.368	-0.1953125
0.369	0.05625
0.37	0.3
0.371	0.49375
0.372	0.6765625
0.373	0.7890625
0.374	0.6578125
0.375	0.265625
0.376	-0.1609375
0.377	-0.365625
0.378	-0.28125
0.379	0.0203125
0.38	0.459375
0.381	0.9265625
0.382	1.15
0.383	0.86875
0.384	0.19375
0.385	-0.40625
0.386	-0.5546875
0.387	-0.30625
0.388	0
0.389	0.1484375
0.39	0.1859375
0.391	0.1578125
0.392	-0.06875
0.393	-0.5296875
0.394	-0.9859375
0.395	-1.167188
0.396	-1.014063
0.397	-0.6203125
0.398	-0.1328125
0.399	0.259375
0.4	0.41875
0.401	0.3203125
0.402	0.025
0.403	-0.3328125
0.404	-0.584375
0.405	-0.6171875
0.406	-0.4375
0.407	-0.1046875
0.408	0.328125
0.409	0.7078125
0.41	0.746875
0.411	0.3171875
0.412	-0.2984375
0.413	-0.665625
0.414	-0.625
0.415	-0.3265625
0.416	0.0140625
0.417	0.3234375
0.418	0.6078125
0.419	0.7359375
0.42	0.5125
0.421	0.0328125
0.422	-0.35625
0.423	-0.471875
0.424	-0.40625
0.425	-0.2921875
0.426	-0.14375
0.427	0.0390625
0.428	0.1421875
0.429	0.015625
0.43	-0.3
0.431	-0.5203125
0.432	-0.384375
0.433	0.053125
0.434	0.4703125
0.435	0.5890625
0.436	0.3734375
0.437	-0.0140625
0.438	-0.378125
0.439	-0.6015625
0.44	-0.628125
0.441	-0.4015625
0.442	0.096875
0.443	0.7234375
0.444	1.220313
0.445	1.39375
0.446	1.164063
0.447	0.6140625
0.448	0.0890625
0.449	-0.040625
0.45	0.2296875
0.451	0.55625
0.452	0.665625
0.453	0.6234375
0.454	0.6234375
0.455	0.6359375
0.456	0.4484375
0.457	0.0171875
0.458	-0.4078125
0.459	-0.54375
0.46	-0.309375
0.461	0.15625
0.462	0.5984375
0.463	0.7984375
0.464	0.69375
0.465	0.365625
0.466	-0.046875
0.467	-0.3953125
0.468	-0.5828125
0.469	-0.5203125
0.47	-0.1390625
0.471	0.5234375
0.472	1.2625
0.473	1.745313
0.474	1.678125
0.475	1.051563
0.476	0.1921875
0.477	-0.4484375
0.478	-0.5875
0.479	-0.2609375
0.48	0.2890625
0.481	0.8109375
0.482	1.070313
0.483	0.8515625
0.484	0.21875
0.485	-0.3828125
0.486	-0.5484375
0.487	-0.30625
0.488	0.025
0.489	0.196875
0.49	0.2046875
0.491	0.125
0.492	-0.0875
0.493	-0.4734375
0.494	-0.828125
0.495	-0.878125
0.496	-0.5921875
0.497	-0.171875
0.498	0.1734375
0.499	0.3828125
0.5	0.465625
0.501	0.390625
0.502	0.1359375
0.503	-0.2046875
0.504	-0.459375
0.505	-0.4640625
0.506	-0.196875
0.507	0.1671875
0.508	0.3796875
0.509	0.3625
0.51	0.2421875
0.511	0.1171875
0.512	-0.065625
0.513	-0.296875
0.514	-0.39375
0.515	-0.2453125
0.516	0.053125
0.517	0.3796875
0.518	0.6640625
0.519	0.7265625
0.52	0.421875
0.521	-0.0578125
0.522	-0.3171875
0.523	-0.196875
0.524	0.109375
0.525	0.35625
0.526	0.4875
0.527	0.4984375
0.528	0.2703125
0.529	-0.159375
0.53	-0.4703125
0.531	-0.4640625
0.532	-0.25
0.533	0.003125
0.534	0.1890625
0.535	0.2625
0.536	0.2734375
0.537	0.2578125
0.538	0.109375
